act Pair,Accuracy Subset1 Only,Accuracy Subset2 Only,Improvement (Subset2 vs Subset1) No Const,Number of Test Examples,Number of Train Examples
Lady A vs Phillip Phillips,0.7777777777777778,0.7777777777777778,0.0,9,36
Little River Band vs Lynyrd Skynyrd,0.875,0.875,0.0,8,28
Lady A vs Theory Of A Deadman,0.9090909090909091,0.9090909090909091,0.0,11,43
Little River Band vs Pretty Lights,0.7692307692307693,0.7692307692307693,0.0,13,51
Little River Band vs Bad Omens,1.0,1.0,0.0,12,45
Lady A vs The Hotelier,0.8,0.8,0.0,10,39
Lady A vs Islands,1.0,1.0,0.0,7,26
Lady A vs Doja Cat,0.7777777777777778,0.7777777777777778,0.0,9,34
Little River Band vs 49 Winchester,0.8181818181818182,0.8181818181818182,0.0,11,42
Little River Band vs Incubus,0.8333333333333334,0.8333333333333334,0.0,12,44
Lady A vs Eagles,1.0,1.0,0.0,12,45
Lady A vs Grace Potter & The Nocturnals,0.8571428571428571,0.8571428571428571,0.0,14,52
Little River Band vs The All-American Rejects,0.75,0.75,0.0,12,46
Lady A vs Cannibal Corpse,0.625,0.625,0.0,8,31
Lady A vs Kim Petras,0.5555555555555556,0.5555555555555556,0.0,9,33
Little River Band vs Gaelic Storm,0.6363636363636364,0.6363636363636364,0.0,11,41
Lady A vs Ty Dolla $ign,0.7777777777777778,0.7777777777777778,0.0,9,32
Little River Band vs Glenn Miller Orchestra,0.45454545454545453,0.45454545454545453,0.0,11,40
Lady A vs Billy Raffoul,0.8888888888888888,0.8888888888888888,0.0,9,35
Lady A vs Black Violin,0.8888888888888888,0.8888888888888888,0.0,9,36
Lady A vs The Glorious Sons,0.75,0.75,0.0,12,48
Lady A vs Kiana Lede,0.875,0.875,0.0,8,32
Lady A vs Trousdale,0.8,0.8,0.0,10,38
Little River Band vs Patti LuPone,0.5714285714285714,0.5714285714285714,0.0,7,28
Little River Band vs Burna Boy,1.0,1.0,0.0,9,34
Little River Band vs 5 Seconds of Summer,0.9090909090909091,0.9090909090909091,0.0,11,40
Lady A vs Rod Wave,0.75,0.75,0.0,12,45
Lady A vs Asking Alexandria,0.6666666666666666,0.6666666666666666,0.0,9,35
Lady A vs Red Hot Chili Peppers,0.8,0.8,0.0,5,19
Little River Band vs Excision,0.6666666666666666,0.6666666666666666,0.0,12,46
Lady A vs Poolside,0.8,0.8,0.0,10,38
Lady A vs DURRY,0.875,0.875,0.0,8,32
Lady A vs Lukas Nelson & Promise of the Real,0.8888888888888888,0.8888888888888888,0.0,9,36
Lady A vs Celtic Thunder,0.75,0.75,0.0,8,32
Lady A vs Neil Frances,0.625,0.625,0.0,8,31
Lady A vs Nightly,0.8888888888888888,0.8888888888888888,0.0,9,32
Little River Band vs Eloise,0.8,0.8,0.0,10,38
Lady A vs Tool,0.8571428571428571,0.8571428571428571,0.0,14,56
Lady A vs Deeper,1.0,1.0,0.0,8,28
Little River Band vs Dopapod,0.6363636363636364,0.6363636363636364,0.0,11,41
Little River Band vs Treaty Oak Revival,0.6666666666666666,0.6666666666666666,0.0,12,45
Lady A vs John Hiatt,0.8,0.8,0.0,5,20
Little River Band vs EagleMania,0.625,0.625,0.0,8,31
Lady A vs San Holo,0.9166666666666666,0.9166666666666666,0.0,12,46
Little River Band vs moe.,0.9166666666666666,0.9166666666666666,0.0,12,47
Little River Band vs Steve Byrne,0.875,0.875,0.0,8,30
Lady A vs Violent Femmes,0.875,0.875,0.0,8,30
Little River Band vs Sleep Token,1.0,1.0,0.0,10,39
Little River Band vs Andy Grammer,0.5833333333333334,0.5833333333333334,0.0,12,46
Lady A vs Ricky Montgomery,0.5714285714285714,0.5714285714285714,0.0,7,28
Little River Band vs Niko Moon,1.0,1.0,0.0,11,41
Little River Band vs Poppy,0.7,0.7,0.0,10,37
Little River Band vs Bone Thugs-N-Harmony,0.6666666666666666,0.6666666666666666,0.0,9,32
Lady A vs Gayle,1.0,1.0,0.0,6,21
Little River Band vs MercyMe,0.8333333333333334,0.8333333333333334,0.0,12,47
Little River Band vs LL Cool J,1.0,1.0,0.0,10,39
Lady A vs The Irish Tenors,0.7142857142857143,0.7142857142857143,0.0,7,25
Lady A vs Lil Darkie,0.9,0.9,0.0,10,40
Lady A vs Henry Rollins,0.8888888888888888,0.8888888888888888,0.0,9,36
Little River Band vs Lil Baby,0.9090909090909091,0.9090909090909091,0.0,11,44
Little River Band vs Beth Hart,0.75,0.75,0.0,8,31
Lady A vs Brandy Clark,0.8333333333333334,0.8333333333333334,0.0,6,24
Lady A vs Static-X,0.7692307692307693,0.7692307692307693,0.0,13,49
Little River Band vs Patti LaBelle,0.8333333333333334,0.8333333333333334,0.0,12,45
Little River Band vs Greta Van Fleet,0.9,0.9,0.0,10,38
Lady A vs Claud,0.875,0.875,0.0,8,28
Lady A vs Bailey Zimmerman,0.6666666666666666,0.6666666666666666,0.0,6,24
Lady A vs Danny Brown,1.0,1.0,0.0,5,16
Little River Band vs Motionless in White,0.9444444444444444,0.9444444444444444,0.0,18,68
Little River Band vs Christian Nodal,1.0,1.0,0.0,12,47
Little River Band vs Enrique Guzman,0.7777777777777778,0.7777777777777778,0.0,9,35
Lady A vs TV Girl,0.6923076923076923,0.6923076923076923,0.0,13,52
Lady A vs The Hives,0.7142857142857143,0.7142857142857143,0.0,7,26
Little River Band vs Hiss Golden Messenger,0.7857142857142857,0.7857142857142857,0.0,14,52
Little River Band vs Three Days Grace,0.9090909090909091,0.9090909090909091,0.0,11,44
Little River Band vs Kesha,0.9090909090909091,0.9090909090909091,0.0,11,44
Lady A vs Dylan Scott,0.8,0.8,0.0,10,38
Lady A vs Disco Inferno,0.875,0.875,0.0,8,32
Little River Band vs Boys Like Girls,0.8333333333333334,0.8333333333333334,0.0,12,48
Lady A vs Reggae Gold,1.0,1.0,0.0,10,39
Little River Band vs Black Veil Brides,0.9166666666666666,0.9166666666666666,0.0,12,48
Lady A vs Dark Star Orchestra,0.9166666666666666,0.9166666666666666,0.0,12,44
Little River Band vs Royal Blood,0.7272727272727273,0.7272727272727273,0.0,11,44
Lady A vs Queensryche,1.0,1.0,0.0,5,20
Little River Band vs Movements,0.5454545454545454,0.5454545454545454,0.0,11,40
Lady A vs Babytron,0.7,0.7,0.0,10,38
Little River Band vs Big Jay Oakerson,1.0,1.0,0.0,9,35
Little River Band vs Gimme Gimme Disco,0.7692307692307693,0.7692307692307693,0.0,13,49
Lady A vs Marc Broussard,0.9,0.9,0.0,10,38
Lady A vs Steve Byrne,1.0,1.0,0.0,6,22
Little River Band vs BabyJake,0.6,0.6,0.0,10,39
Little River Band vs Misery Signals,1.0,1.0,0.0,9,33
Little River Band vs Josh Abbott Band,0.6666666666666666,0.6666666666666666,0.0,9,34
Little River Band vs Soul Glo,0.8181818181818182,0.8181818181818182,0.0,11,41
Lady A vs Brett Young,0.625,0.625,0.0,8,32
Lady A vs Squid,0.875,0.875,0.0,8,28
Little River Band vs Joe List,0.7,0.7,0.0,10,40
Lady A vs Samara Joy,0.75,0.75,0.0,8,30
Lady A vs Gregorian,0.6666666666666666,0.6666666666666666,0.0,6,24
Little River Band vs Fast Times,1.0,1.0,0.0,10,38
Little River Band vs Larry Fleet,0.7272727272727273,0.7272727272727273,0.0,11,44
Little River Band vs Maluma,1.0,1.0,0.0,12,47
Lady A vs Tower of Power,0.9090909090909091,0.9090909090909091,0.0,11,40
Little River Band vs Escape The Fate,0.5454545454545454,0.5454545454545454,0.0,11,44
Lady A vs Marty Stuart,1.0,1.0,0.0,8,28
Little River Band vs JMSN,0.8,0.8,0.0,10,40
Little River Band vs Enrique Iglesias,1.0,1.0,0.0,14,55
Lady A vs Drew Holcomb & The Neighbors,0.8571428571428571,0.8571428571428571,0.0,7,24
Little River Band vs Jeff Rosenstock,0.8333333333333334,0.8333333333333334,0.0,12,47
Lady A vs Zach Bryan,0.8,0.8,0.0,5,16
Lady A vs The Magnetic Fields,1.0,1.0,0.0,5,17
Lady A vs The Maine,0.9,0.9,0.0,10,36
Little River Band vs The 1975,0.8571428571428571,0.8571428571428571,0.0,14,53
Lady A vs Flogging Molly,0.75,0.75,0.0,12,48
Lady A vs moe.,0.8,0.8,0.0,10,39
Little River Band vs The Japanese House,0.75,0.75,0.0,12,48
Lady A vs EagleMania,0.8333333333333334,0.8333333333333334,0.0,6,23
Little River Band vs Danny Brown,1.0,1.0,0.0,7,24
Little River Band vs Legends in Concert,0.7777777777777778,0.7777777777777778,0.0,9,32
Little River Band vs Big Wreck,0.5,0.5,0.0,10,40
Lady A vs Niko Moon,0.8888888888888888,0.8888888888888888,0.0,9,33
Lady A vs Journey,0.8571428571428571,0.8571428571428571,0.0,7,28
Little River Band vs DURRY,0.6,0.6,0.0,10,40
Lady A vs Madeleine Peyroux,1.0,1.0,0.0,5,19
Little River Band vs Joanne Shaw Taylor,0.6,0.6,0.0,10,37
Little River Band vs Poolside,0.6666666666666666,0.6666666666666666,0.0,12,46
Lady A vs LL Cool J,0.875,0.875,0.0,8,31
Little River Band vs Peter McPoland,0.8333333333333334,0.8333333333333334,0.0,12,45
Little River Band vs Bailey Zimmerman,1.0,1.0,0.0,8,32
Little River Band vs Claud,0.7,0.7,0.0,10,36
Little River Band vs Brandy Clark,0.875,0.875,0.0,8,32
Little River Band vs Mipso,0.7692307692307693,0.7692307692307693,0.0,13,51
Lady A vs MercyMe,1.0,1.0,0.0,10,39
Little River Band vs Polaris,0.9166666666666666,0.9166666666666666,0.0,12,46
Lady A vs Bone Thugs-N-Harmony,0.7142857142857143,0.7142857142857143,0.0,7,24
Lady A vs Poppy,0.625,0.625,0.0,8,29
Lady A vs Los Angeles Azules,0.5714285714285714,0.5714285714285714,0.0,7,25
Lady A vs Patti LaBelle,0.7,0.7,0.0,10,37
Little River Band vs Cody Jinks,0.7777777777777778,0.7777777777777778,0.0,9,32
Lady A vs The Midnight,0.75,0.75,0.0,8,30
Little River Band vs Ryan Adams,0.7777777777777778,0.7777777777777778,0.0,9,32
Lady A vs Treaty Oak Revival,0.8,0.8,0.0,10,37
Lady A vs Lil Tjay,0.625,0.625,0.0,8,29
Little River Band vs Swing State,1.0,1.0,0.0,16,64
Little River Band vs Mike Mains & The Branches,0.875,0.875,0.0,8,28
Lady A vs Eloise,0.5,0.5,0.0,8,30
Lady A vs Sleep Token,1.0,1.0,0.0,8,31
Lady A vs Angel Olsen,0.8888888888888888,0.8888888888888888,0.0,9,32
Lady A vs Noah Cyrus,0.7777777777777778,0.7777777777777778,0.0,9,35
Little River Band vs Christian French,0.9166666666666666,0.9166666666666666,0.0,12,46
Lady A vs Motionless in White,0.6875,0.6875,0.0,16,60
Lady A vs Greta Van Fleet,0.875,0.875,0.0,8,30
Little River Band vs John Hiatt,0.42857142857142855,0.42857142857142855,0.0,7,28
Little River Band vs Joji,1.0,1.0,0.0,11,41
Little River Band vs Vacations,0.9166666666666666,0.9166666666666666,0.0,12,46
Little River Band vs Teddy Swims,0.8666666666666667,0.8666666666666667,0.0,15,57
Little River Band vs Tool,1.0,1.0,0.0,16,64
Little River Band vs Red Hot Chili Peppers,1.0,1.0,0.0,7,27
Little River Band vs Bruce Cockburn,0.5,0.5,0.0,8,30
Little River Band vs Better Lovers,0.625,0.625,0.0,8,28
Lady A vs Atmosphere,0.8888888888888888,0.8888888888888888,0.0,9,35
Lady A vs Ringo Starr & His All Starr Band,0.625,0.625,0.0,8,32
Lady A vs Lil Yachty,0.7,0.7,0.0,10,38
Little River Band vs Sin Bandera,0.9,0.9,0.0,10,36
Little River Band vs Foy Vance,0.8181818181818182,0.8181818181818182,0.0,11,40
Little River Band vs Jhayco,1.0,1.0,0.0,9,35
Little River Band vs G Jones,0.4,0.4,0.0,10,40
Lady A vs Enrique Guzman,0.7142857142857143,0.7142857142857143,0.0,7,27
Little River Band vs TV Girl,0.8666666666666667,0.8666666666666667,0.0,15,60
Little River Band vs Sarah Brightman,1.0,1.0,0.0,10,39
Little River Band vs The Moss,0.7,0.7,0.0,10,39
Lady A vs Local Natives,0.8,0.8,0.0,10,36
Little River Band vs Geese,0.7,0.7,0.0,10,37
Lady A vs Highly Suspect,0.625,0.625,0.0,8,28
Little River Band vs Kamelot,0.7777777777777778,0.7777777777777778,0.0,9,33
Little River Band vs Chappell Roan,0.8571428571428571,0.8571428571428571,0.0,14,55
Lady A vs 50 Cent,0.7142857142857143,0.7142857142857143,0.0,14,54
Little River Band vs Dylan Matthew,0.5,0.5,0.0,10,39
Lady A vs St. Paul & The Broken Bones,0.8461538461538461,0.8461538461538461,0.0,13,52
Lady A vs Bishop Briggs,0.7777777777777778,0.7777777777777778,0.0,9,35
Little River Band vs Paul Anka,0.7777777777777778,0.7777777777777778,0.0,9,33
Lady A vs LP - Laura Pergolizzi,0.7777777777777778,0.7777777777777778,0.0,9,36
Little River Band vs The 502s,0.875,0.875,0.0,8,32
Lady A vs Jai Wolf,0.9166666666666666,0.9166666666666666,0.0,12,46
Lady A vs Dropkick Murphys,0.6923076923076923,0.6923076923076923,0.0,13,48
Little River Band vs Lil Yachty,0.8333333333333334,0.8333333333333334,0.0,12,46
Little River Band vs Local Natives,0.8333333333333334,0.8333333333333334,0.0,12,44
Lady A vs Foy Vance,0.7777777777777778,0.7777777777777778,0.0,9,32
Little River Band vs LP - Laura Pergolizzi,0.7272727272727273,0.7272727272727273,0.0,11,44
Little River Band vs The Disco Biscuits,0.6666666666666666,0.6666666666666666,0.0,12,47
Lady A vs G Flip,0.7,0.7,0.0,10,36
Lady A vs Paul Anka,0.7142857142857143,0.7142857142857143,0.0,7,25
Lady A vs Russell Howard,0.5714285714285714,0.5714285714285714,0.0,7,26
Little River Band vs $uicideboy$,0.8666666666666667,0.8666666666666667,0.0,15,60
Little River Band vs Kany Garcia,0.7,0.7,0.0,10,40
Lady A vs Toosii,0.3333333333333333,0.3333333333333333,0.0,9,35
Little River Band vs Josh Ritter & The Royal City Band,0.7777777777777778,0.7777777777777778,0.0,9,34
Lady A vs Josh Ritter & The Royal City Band,1.0,1.0,0.0,7,26
Lady A vs Wolfmother,0.8888888888888888,0.8888888888888888,0.0,9,34
Little River Band vs Russell Howard,1.0,1.0,0.0,9,34
Lady A vs KC and The Sunshine Band,0.625,0.625,0.0,8,28
Lady A vs The Disco Biscuits,1.0,1.0,0.0,10,39
Little River Band vs Ice Nine Kills,0.875,0.875,0.0,8,30
Lady A vs Drive-By Truckers,0.7777777777777778,0.7777777777777778,0.0,9,33
Little River Band vs Ledisi,1.0,1.0,0.0,7,25
Little River Band vs Rhiannon Giddens,0.875,0.875,0.0,8,31
Little River Band vs The Simon & Garfunkel Story,0.6,0.6,0.0,10,37
Little River Band vs Young Dubliners,0.8888888888888888,0.8888888888888888,0.0,9,34
Lady A vs Stop Light Observations,0.8888888888888888,0.8888888888888888,0.0,9,36
Little River Band vs Keyshia Cole,1.0,1.0,0.0,7,27
Little River Band vs Boogie Wonder Band,0.875,0.875,0.0,8,32
Lady A vs Out of Character,1.0,1.0,0.0,11,42
Lady A vs The Wood Brothers,0.8888888888888888,0.8888888888888888,0.0,9,36
Little River Band vs TobyMac,0.7272727272727273,0.7272727272727273,0.0,11,44
Little River Band vs Paul Brandt,0.7777777777777778,0.7777777777777778,0.0,9,34
Lady A vs The Front Bottoms,0.8461538461538461,0.8461538461538461,0.0,13,48
Lady A vs The Musical Box,0.5,0.5,0.0,8,30
Little River Band vs Mammoth WVH,0.8461538461538461,0.8461538461538461,0.0,13,48
Lady A vs Dustin Lynch,0.8333333333333334,0.8333333333333334,0.0,6,22
Little River Band vs Sun Room,0.8461538461538461,0.8461538461538461,0.0,13,49
Little River Band vs The Paper Kites,0.7777777777777778,0.7777777777777778,0.0,9,36
Little River Band vs Amon Amarth,1.0,1.0,0.0,7,25
Lady A vs Alexandra Kay,1.0,1.0,0.0,11,42
Little River Band vs Apashe,0.75,0.75,0.0,12,46
Little River Band vs Victor Wooten,0.8181818181818182,0.8181818181818182,0.0,11,40
Lady A vs Jodeci,0.6666666666666666,0.6666666666666666,0.0,9,34
Lady A vs Tom Odell,1.0,1.0,0.0,8,28
Lady A vs Thundercat,0.5,0.5,0.0,8,31
Little River Band vs Steel Panther,0.7333333333333333,0.7333333333333333,0.0,15,56
Lady A vs Luis Miguel,0.8888888888888888,0.8888888888888888,0.0,9,35
Lady A vs King Krule,0.7777777777777778,0.7777777777777778,0.0,9,33
Little River Band vs Tommy Prine,0.8,0.8,0.0,10,38
Lady A vs Home Free,0.8888888888888888,0.8888888888888888,0.0,9,33
Little River Band vs Grentperez,0.6,0.6,0.0,10,40
Little River Band vs Darlingside,0.8888888888888888,0.8888888888888888,0.0,9,36
Little River Band vs Futurebirds,0.8333333333333334,0.8333333333333334,0.0,12,46
Lady A vs Smokey Robinson,0.7142857142857143,0.7142857142857143,0.0,7,25
Lady A vs Blue October,0.6,0.6,0.0,15,57
Little River Band vs Sarah McLachlan,1.0,1.0,0.0,7,24
Lady A vs LSDREAM,0.8181818181818182,0.8181818181818182,0.0,11,40
Lady A vs Noah Reid,0.7777777777777778,0.7777777777777778,0.0,9,35
Little River Band vs Laura Jane Grace,0.875,0.875,0.0,8,29
Little River Band vs Krooked Kings,0.8181818181818182,0.8181818181818182,0.0,11,43
Lady A vs Ernest,0.8571428571428571,0.8571428571428571,0.0,7,25
Little River Band vs Mac Sabbath,0.8333333333333334,0.8333333333333334,0.0,12,44
Lady A vs NEEDTOBREATHE,0.5454545454545454,0.5454545454545454,0.0,11,43
Banda MS vs Matisyahu,1.0,1.0,0.0,11,42
Intocable vs Kim Petras,0.8181818181818182,0.8181818181818182,0.0,11,44
Intocable vs Kirk Franklin,0.8125,0.8125,0.0,16,60
Intocable vs Mary Chapin Carpenter,0.9230769230769231,0.9230769230769231,0.0,13,50
Intocable vs The Time Jumpers,0.9230769230769231,0.9230769230769231,0.0,13,51
Intocable vs Goose,0.75,0.75,0.0,12,44
Intocable vs Herman's Hermits,0.7777777777777778,0.7777777777777778,0.0,9,35
Banda MS vs Beach Weather,1.0,1.0,0.0,5,18
Intocable vs Jason Mraz,0.9166666666666666,0.9166666666666666,0.0,12,44
Banda MS vs Twin Temple,1.0,1.0,0.0,7,27
Banda MS vs Evan Dando,1.0,1.0,0.0,7,25
Intocable vs Diana Krall,0.5714285714285714,0.5714285714285714,0.0,14,52
Intocable vs Jethro Tull,0.5,0.5,0.0,10,39
Banda MS vs Bianca Del Rio,1.0,1.0,0.0,6,20
Banda MS vs Porno for Pyros,0.5714285714285714,0.5714285714285714,0.0,7,25
Intocable vs Sting,0.8333333333333334,0.8333333333333334,0.0,12,48
Intocable vs Depeche Mode,1.0,1.0,0.0,13,50
Intocable vs Big Time Rush,0.9285714285714286,0.9285714285714286,0.0,14,55
Intocable vs Disturbed,0.9444444444444444,0.9444444444444444,0.0,18,68
Banda MS vs Oliver Anthony,1.0,1.0,0.0,5,20
Intocable vs Grand Funk Railroad,0.9166666666666666,0.9166666666666666,0.0,12,46
Intocable vs Darius Rucker,0.6666666666666666,0.6666666666666666,0.0,12,44
Intocable vs Osees,1.0,1.0,0.0,10,39
Banda MS vs Real Estate,1.0,1.0,0.0,5,19
Zach Williams vs Hardy,0.9166666666666666,0.9166666666666666,0.0,12,45
Intocable vs Shinedown,0.7692307692307693,0.7692307692307693,0.0,13,50
Zach Williams vs Country Thunder,1.0,1.0,0.0,10,37
Zach Williams vs Banda MS,0.9090909090909091,0.9090909090909091,0.0,11,43
Zach Williams vs Little River Band,0.6923076923076923,0.6923076923076923,0.0,13,50
Zach Williams vs Rod Stewart,1.0,1.0,0.0,12,46
Zach Williams vs Eric Johnson,0.75,0.75,0.0,12,46
Zach Williams vs Collective Soul,0.6363636363636364,0.6363636363636364,0.0,11,42
Intocable vs Morgan Wade,0.8181818181818182,0.8181818181818182,0.0,11,40
Intocable vs Rob Zombie,0.7272727272727273,0.7272727272727273,0.0,11,44
Zach Williams vs The Avett Brothers,0.7272727272727273,0.7272727272727273,0.0,11,42
Intocable vs Hairball,0.9285714285714286,0.9285714285714286,0.0,14,52
Banda MS vs Big Data,0.875,0.875,0.0,8,30
Banda MS vs Nicki Minaj,1.0,1.0,0.0,5,17
Intocable vs Fall Out Boy,1.0,1.0,0.0,13,49
Intocable vs Clannad,1.0,1.0,0.0,10,40
Intocable vs Josh Turner,0.8333333333333334,0.8333333333333334,0.0,12,47
Banda MS vs Mariah the Scientist,1.0,1.0,0.0,5,17
Banda MS vs Militarie Gun,1.0,1.0,0.0,9,35
Intocable vs Les Claypool,0.6666666666666666,0.6666666666666666,0.0,12,48
Intocable vs Joe Bonamassa,0.7333333333333333,0.7333333333333333,0.0,15,57
Intocable vs Gary Allan,0.8,0.8,0.0,10,37
Intocable vs My Morning Jacket,0.8571428571428571,0.8571428571428571,0.0,14,52
Intocable vs The Black Jacket Symphony,0.95,0.95,0.0,20,76
Intocable vs The National Parks,1.0,1.0,0.0,10,39
Intocable vs Red Hot Chilli Pipers,1.0,1.0,0.0,8,29
Banda MS vs The Ocean,1.0,1.0,0.0,7,25
Intocable vs The Mountain Goats,0.9333333333333333,0.9333333333333333,0.0,15,59
Intocable vs Shakey Graves,0.7058823529411765,0.7058823529411765,0.0,17,64
Banda MS vs Hannah Wicklund,1.0,1.0,0.0,7,25
Banda MS vs Katy Kirby,1.0,1.0,0.0,7,26
Intocable vs Dan + Shay,0.5555555555555556,0.5555555555555556,0.0,9,36
Intocable vs California Dreamin,1.0,1.0,0.0,9,34
Intocable vs Duran Duran,0.7272727272727273,0.7272727272727273,0.0,11,40
Intocable vs Jo Dee Messina,0.9,0.9,0.0,10,36
Banda MS vs The Kills,1.0,1.0,0.0,9,34
Banda MS vs The Strumbellas,1.0,1.0,0.0,6,20
Banda MS vs G. Love & Special Sauce,0.875,0.875,0.0,8,30
Intocable vs Botch,0.9090909090909091,0.9090909090909091,0.0,11,40
Intocable vs Geoff Tate,0.9166666666666666,0.9166666666666666,0.0,12,47
Intocable vs Dierks Bentley,0.6923076923076923,0.6923076923076923,0.0,13,49
Intocable vs Zoso (Led Zeppelin Tribute),0.9285714285714286,0.9285714285714286,0.0,14,54
Intocable vs Romeo Santos,1.0,1.0,0.0,13,50
Banda MS vs TALK,1.0,1.0,0.0,5,19
Intocable vs Phish,0.8235294117647058,0.8235294117647058,0.0,17,65
Intocable vs Yellowcard,0.9230769230769231,0.9230769230769231,0.0,13,51
Intocable vs Say Anything,1.0,1.0,0.0,8,31
Intocable vs Portugal. The Man,0.8571428571428571,0.8571428571428571,0.0,14,56
Intocable vs Badfish: A Tribute To Sublime,0.9285714285714286,0.9285714285714286,0.0,14,55
Banda MS vs Mom Jeans.,1.0,1.0,0.0,5,19
Intocable vs Giant Rooks,1.0,1.0,0.0,8,29
Intocable vs Jacob Collier,0.875,0.875,0.0,8,28
Intocable vs Boy George,0.9166666666666666,0.9166666666666666,0.0,12,48
Banda MS vs Jon Batiste,0.7142857142857143,0.7142857142857143,0.0,7,25
Banda MS vs Mary Timony,1.0,1.0,0.0,5,19
Banda MS vs Kaivon,1.0,1.0,0.0,7,26
Intocable vs John Mayer,0.8181818181818182,0.8181818181818182,0.0,11,42
Intocable vs Carbon Leaf,0.8461538461538461,0.8461538461538461,0.0,13,49
Intocable vs JVKE,0.6666666666666666,0.6666666666666666,0.0,12,44
Intocable vs The Chicks,0.6923076923076923,0.6923076923076923,0.0,13,50
Banda MS vs Municipal Waste,1.0,1.0,0.0,7,28
Intocable vs New Kids on the Block,0.875,0.875,0.0,8,29
Banda MS vs Tornillo,0.8333333333333334,0.8333333333333334,0.0,6,24
Intocable vs Postmodern Jukebox,0.8823529411764706,0.8823529411764706,0.0,17,64
Intocable vs Tyler Hubbard,0.8333333333333334,0.8333333333333334,0.0,12,48
Intocable vs Megan Moroney,0.8181818181818182,0.8181818181818182,0.0,11,43
Intocable vs Benise,1.0,1.0,0.0,11,43
Zach Williams vs Wizkid,0.875,0.875,0.0,8,28
Intocable vs Jake Owen,1.0,1.0,0.0,11,43
Zach Williams vs Koe Wetzel,0.7692307692307693,0.7692307692307693,0.0,13,51
Zach Williams vs Pink,1.0,1.0,0.0,16,60
Zach Williams vs Tyler Childers,1.0,1.0,0.0,11,40
Zach Williams vs Claire Rosinkranz,1.0,1.0,0.0,8,30
Intocable vs Death Grips,0.7142857142857143,0.7142857142857143,0.0,14,52
Intocable vs Snarky Puppy,0.9,0.9,0.0,10,40
Zach Williams vs Thomas Rhett,1.0,1.0,0.0,13,50
Intocable vs Bee Gees Gold,1.0,1.0,0.0,10,37
Zach Williams vs Rebelution,0.9230769230769231,0.9230769230769231,0.0,13,52
Zach Williams vs Shania Twain,0.9285714285714286,0.9285714285714286,0.0,14,56
Intocable vs Noah Kahan,0.9285714285714286,0.9285714285714286,0.0,14,55
Zach Williams vs Frankie Valli And The Four Seasons,0.8181818181818182,0.8181818181818182,0.0,11,44
