date,act,average_price,median_price,lowest_price,highest_price,alpha,beta,event_id
2023-10-09 18:30:00,Vacations,70.64285714285714,67.5,57.35714285714285,93.78571428571428,0.6244206773618546,1.0877005347593602,10507
2023-10-14 17:30:00,Vacations,112.14285714285714,70.85714285714286,51.285714285714285,451.57142857142856,0.44330174442872,2.472499870334833,10508
2023-10-19 18:30:00,Vacations,150.0,98.71428571428572,53.142857142857146,505.1428571428572,0.5025865499403103,1.842817349781137,10509
2023-10-20 17:30:00,Vacations,130.78571428571428,88.71428571428571,52.21428571428572,340.0,0.4646140046069505,1.2371403813579622,10510
2023-10-23 18:30:00,Vacations,174.28571428571428,113.5,54.785714285714285,516.5,0.4886420266586,1.3993329047945924,10511
2023-10-24 18:30:00,Vacations,113.57142857142856,88.78571428571429,51.57142857142857,511.1428571428572,0.6987757461635878,4.480859220214897,10512
2023-10-25 18:30:00,Vacations,133.28571428571428,69.85714285714286,46.35714285714285,418.1428571428572,0.3990805647145705,1.3077512671172618,10513
2023-10-26 19:00:00,Vacations,102.42857142857144,81.71428571428571,55.57142857142857,390.07142857142856,0.6361616116989549,3.9052176986458713,10514
2023-10-31 19:00:00,Vacations,122.78571428571428,73.92857142857143,59.0,348.92857142857144,0.3903693666566294,1.3839971050782631,10515
2023-11-01 19:00:00,Vacations,119.85714285714286,81.71428571428571,51.5,348.7857142857143,0.4759505927537717,1.5939620164846793,10516
2023-11-09 19:30:00,Vacations,99.14285714285714,71.92857142857143,54.0,263.35714285714283,0.458228971805,1.6668803895248336,10517
2023-11-10 19:30:00,Vacations,98.35714285714286,75.42857142857143,59.71428571428572,256.42857142857144,0.4720308645745903,1.930876715903084,10518
2023-10-01 20:00:00,Teddy Swims,313.7857142857143,272.7142857142857,162.07142857142858,841.1428571428571,0.8300651693717674,2.8852971494688138,10519
2023-09-29 19:00:00,Teddy Swims,239.14285714285717,200.78571428571428,122.21428571428572,799.1428571428571,0.7802515377980351,3.736818604970431,10520
2023-10-03 19:00:00,Teddy Swims,162.64285714285714,132.42857142857142,80.07142857142857,372.5,0.5847547180270729,1.4861672677885296,10521
2023-10-04 19:00:00,Teddy Swims,277.5,224.57142857142856,193.2142857142857,803.3571428571429,0.4762538215815521,2.971339520748633,10522
2023-10-05 19:00:00,Teddy Swims,244.07142857142856,205.3571428571429,131.35714285714286,772.5714285714286,0.7464812700928611,3.500136196081799,10523
2023-10-07 19:00:00,Teddy Swims,155.5,105.5,44.42857142857143,867.6428571428571,0.6306094411734325,4.043200082636091,10524
2023-10-08 19:00:00,Teddy Swims,265.6428571428572,199.2142857142857,95.42857142857144,1017.9285714285714,0.6619361776823094,2.9255190194503067,10525
2023-10-11 20:00:00,Teddy Swims,165.0,108.21428571428572,60.142857142857146,861.5714285714286,0.5416739350590627,3.598367993662112,10526
2023-10-13 20:00:00,Teddy Swims,184.92857142857144,121.42857142857144,58.0,830.2142857142857,0.5568352263246718,2.8308663109831653,10527
